iter	Passed	Remaining
241	163439	511929
242	164070	511115
243	164701	510303
244	165262	509278
245	165914	508535
246	166556	507760
247	167174	506917
248	167684	505746
249	168369	505109
250	169103	504615
251	169777	503942
252	170370	503030
253	170970	502141
254	171613	501381
255	172286	500708
256	172943	499989
257	173558	499148
258	174172	498307
259	174830	497594
260	175447	496764
261	176023	495822
262	176656	495040
263	177301	494295
264	177961	493592
265	178515	492594
266	179152	491830
267	179822	491155
268	180421	490291
269	181096	489631
270	181752	488921
271	182325	487989
272	182897	487056
273	183568	486388
274	184209	485644
275	184842	484877
276	185513	484210
277	186121	483379
278	186789	482707
279	187416	481927
280	188046	481158
281	188674	480383
282	189313	479639
283	189903	478771
284	190586	478137
285	191254	477466
286	191883	476700
287	192475	475841
288	193143	475172
289	193783	474435
290	194425	473702
291	195050	472931
292	195654	472108
293	196317	471429
294	196989	470770
295	197626	470030
296	198273	469314
297	198902	468555
298	199565	467878
299	200146	467009
300	200804	466319
301	201394	465474
302	201995	464655
303	202631	463919
304	203323	463311
305	203963	462582
306	204595	461839
307	205260	461170
308	205829	460285
309	206511	459654
310	207108	458835
311	207769	458159
312	208426	457472
313	209030	456672
314	209706	456027
315	210368	455355
316	211040	454703
317	211646	453909
318	212239	453087
319	212837	452278
320	213468	451541
321	214191	450999
322	214869	450361
323	215538	449703
324	216229	449092
325	216785	448200
326	217361	447353
327	218032	446701
328	218673	445987
329	219348	445344
330	220005	444663
331	220664	443988
332	221293	443252
333	221932	442536
334	222532	441742
335	223197	441080
336	223824	440343
337	224500	439702
338	225177	439063
339	225858	438430
340	226489	437702
341	227133	437000
342	227803	436346
343	228468	435683
344	229101	434960
345	229761	434288
346	230353	433489
347	230928	432659
348	231524	431870
349	232127	431094
350	232741	430339
351	233347	429571
352	233924	428751
353	234562	428042
354	235158	427260
355	235728	426429
356	236401	425788
357	236999	425010
358	237659	424344
359	238236	423530
360	238907	422885
361	239500	422103
362	240122	421371
363	240741	420636
364	241366	419911
365	241940	419098
366	242540	418333
367	243216	417697
368	243791	416889
369	244380	416106
370	245059	415478
371	245697	414778
372	246323	414060
373	246924	413300
374	247569	412616
375	248235	411965
376	248821	411183
377	249457	410482
378	250058	409726
379	250693	409026
380	251350	408362
381	251981	407656
382	252655	407019
383	253222	406210
384	253820	405453
385	254492	404814
386	255158	404165
387	255832	403528
388	256488	402865
389	257164	402231
390	257805	401543
391	258434	400836
392	259025	400072
393	259649	399359
394	260255	398618
395	260847	397858
396	261489	397174
397	262112	396461
398	262739	395756
399	263405	395108
400	264002	394357
401	264631	393656
402	265225	392901
403	265791	392108
404	266388	391361
405	267064	390729
406	267655	389974
407	268242	389214
408	268885	388535
409	269517	387842
410	270148	387146
411	270763	386429
412	271436	385794
413	272028	385045
414	272596	384262
415	273275	383637
416	273929	382975
417	274600	382337
418	275276	381707
419	275871	380965
420	276503	380274
421	277173	379635
422	277845	378999
423	278529	378379
424	279201	377743
425	279827	377045
426	280492	376398
427	281202	375812
428	281830	375116
429	282458	374421
430	283068	373703
431	283704	373019
432	284369	372373
433	285056	371755
434	285710	371094
435	286398	370479
436	286993	369742
437	287614	369039
438	288237	368339
439	288886	367674
440	289467	366921
441	290135	366279
442	290729	365544
443	291282	364758
444	291910	364068
445	292582	363432
446	293250	362790
447	293872	362093
448	294519	361425
449	295178	360774
450	295749	360013
451	296377	359325
452	296976	358601
453	297628	357941
454	298297	357301
455	298940	356630
456	299578	355953
457	300245	355312
458	300881	354633
459	301478	353909
460	302184	353313
461	302826	352641
462	303456	351957
463	304092	351278
464	304768	350647
465	305393	349957
466	306100	349361
467	306748	348696
468	307463	348109
469	308111	347445
470	308706	346720
471	309315	346013
472	309983	345372
473	310559	344629
474	311191	343948
475	311790	343231
476	312407	342534
477	313044	341860
478	313666	341169
479	314315	340508
480	314946	339827
481	315578	339148
482	316239	338500
483	316827	337774
484	317460	337097
485	318152	336482
486	318774	335793
487	319382	335089
488	320016	334414
489	320692	333781
490	321357	333138
491	321990	332461
492	322658	331820
493	323257	331110
494	323929	330473
495	324589	329825
496	325216	329142
497	325875	328493
498	326466	327774
499	327049	327049
500	327675	326366
501	328377	325760
502	329046	325121
503	329714	324480
504	330395	323853
505	330987	323137
506	331590	322434
507	332255	321791
508	332850	321080
509	333514	320435
510	334174	319787
511	334754	319062
512	335334	318338
513	335930	317630
514	336548	316943
515	337123	316216
516	337736	315525
517	338332	314819
518	338963	314145
519	339629	313503
520	340296	312863
521	340890	312156
522	341553	311512
523	342126	310787
524	342796	310149
525	343461	309507
526	344014	308764
527	344649	308095
528	345324	307462
529	345952	306787
530	346622	306150
531	347298	305518
532	347905	304825
533	348508	304128
534	349100	303423
535	349778	302793
536	350391	302106
537	351072	301478
538	351671	300779
539	352348	300148
540	352974	299473
541	353653	298843
542	354225	298123
543	354865	297460
544	355464	296763
545	356095	296094
546	356771	295461
547	357395	294786
548	358029	294118
549	358659	293448
550	359258	292753
551	359854	292056
552	360507	291404
553	361137	290735
554	361759	290059
555	362373	289377
556	363052	288747
557	363650	288053
558	364213	287331
559	364807	286634
560	365387	285926
561	366019	285260
562	366615	284566
563	367284	283929
564	367947	283286
565	368552	282600
566	369110	281877
567	369769	281232
568	370405	280570
569	371005	279881
570	371610	279196
571	372212	278508
572	372842	277842
573	373497	277195
574	374233	276607
575	374911	275976
576	375488	275271
577	376097	274590
578	376759	273947
579	377419	273303
580	378005	272606
581	378612	271924
582	379184	271217
583	379847	270576
584	380476	269910
585	381209	269318
586	381831	268648
587	382508	268015
588	383138	267351
589	383725	266656
590	384354	265991
591	385004	265340
592	385700	264722
593	386434	264128
594	387104	263491
595	387737	262828
596	388343	262147
597	388936	261459
598	389535	260774
599	390161	260107
600	390744	259413
601	391347	258731
602	391939	258043
603	392556	257371
604	393152	256686
605	393843	256063
606	394436	255376
607	395038	254695
608	395697	254051
609	396344	253400
610	396971	252736
611	397637	252097
612	398276	251440
613	398864	250751
614	399485	250084
615	400103	249415
616	400776	248780
617	401442	248141
618	402038	247458
619	402665	246795
620	403295	246133
621	403895	245454
622	404565	244817
623	405194	244155
624	405770	243462
625	406430	242819
626	407038	242145
627	407707	241508
628	408371	240867
629	408938	240170
630	409575	239514
631	410241	238874
632	410872	238215
633	411537	237575
634	412164	236913
635	412883	236304
636	413563	235672
637	414192	235011
638	414867	234377
639	415535	233738
640	416131	233059
641	416724	232378
642	417317	231699
643	417948	231039
644	418620	230403
645	419281	229761
646	419881	229085
647	420544	228444
648	421247	227824
649	421910	227182
650	422574	226541
651	423246	225904
652	423917	225267
653	424522	224594
654	425129	223923
655	425760	223264
656	426419	222621
657	427016	221944
658	427689	221308
659	428313	220646
660	428884	219957
661	429547	219315
662	430168	218652
663	430839	218015
664	431433	217338
665	432040	216669
666	432610	215980
667	433246	215325
668	433898	214679
669	434492	214003
670	435074	213322
671	435652	212640
672	436308	211995
673	436901	211320
674	437556	210675
675	438216	210032
676	438882	209393
677	439557	208757
678	440163	208089
679	440831	207450
680	441513	206817
681	442142	206160
682	442767	205501
683	443448	204868
684	444008	204179
685	444604	203506
686	445175	202823
687	445850	202188
688	446495	201538
689	447066	200856
690	447734	200217
691	448348	199553
692	448935	198879
693	449607	198241
694	450211	197574
695	450825	196912
696	451413	196238
697	452060	195590
698	452727	194951
699	453369	194301
700	454048	193666
701	454729	193033
702	455356	192376
703	455974	191716
704	456647	191079
705	457281	190426
706	457860	189749
707	458484	189092
708	459066	188417
709	459703	187766
710	460299	187097
711	460933	186445
712	461558	185788
713	462258	185162
714	462900	184512
715	463518	183853
716	464154	183201
717	464730	182526
718	465341	181865
719	465943	181200
720	466584	180550
721	467244	179908
722	467836	179240
723	468413	178566
724	469057	177918
725	469736	177283
726	470391	176639
727	470974	175968
728	471664	175337
729	472291	174683
730	473011	174062
731	473642	173410
732	474237	172744
733	474873	172093
734	475461	171424
735	476033	170750
736	476698	170110
737	477291	169444
738	477963	168807
739	478637	168169
740	479342	167543
741	479980	166893
742	480672	166262
743	481343	165623
744	482071	165004
745	482699	164350
746	483370	163711
747	483979	163052
748	484640	162409
749	485312	161770
750	485919	161110
751	486513	160445
752	487109	159782
753	487710	159120
754	488413	158491
755	489073	157849
756	489702	157196
757	490331	156543
758	490956	155889
759	491545	155224
760	492114	154553
761	492711	153891
762	493306	153228
763	493931	152575
764	494577	151929
765	495246	151289
766	495853	150630
767	496520	149990
768	497149	149338
769	497785	148689
770	498419	148038
771	498994	147371
772	499659	146730
773	500326	146090
774	500974	145444
775	501613	144795
776	502253	144147
777	502889	143498
778	503549	142855
779	504113	142185
780	504760	141539
781	505382	140886
782	505969	140224
783	506584	139569
784	507162	138904
785	507755	138243
786	508383	137593
787	509044	136951
788	509677	136301
789	510279	135643
790	510900	134991
791	511497	134332
792	512141	133686
793	512804	133044
794	513423	132392
795	514090	131751
796	514751	131109
797	515392	130462
798	516046	129819
799	516675	129168
800	517274	128511
801	517905	127862
802	518461	127194
803	519055	126535
804	519709	125892
805	520307	125235
806	520913	124580
807	521578	123939
808	522170	123281
809	522824	122637
810	523491	121997
811	524150	121354
812	524823	120715
813	525494	120076
814	526224	119449
815	526862	118802
816	527471	118148
817	528101	117499
818	528697	116842
819	529364	116201
820	529945	115542
821	530617	114902
822	531284	114261
823	531929	113615
824	532616	112979
825	533294	112340
826	533921	111691
827	534551	111042
828	535138	110384
829	535820	109746
830	536460	109099
831	537091	108451
832	537751	107808
833	538420	107167
834	539099	106528
835	539728	105879
836	540363	105232
837	541032	104590
838	541702	103950
839	542335	103301
840	543003	102660
841	543681	102021
842	544321	101374
843	544996	100733
844	545675	100094
845	546278	99440
846	546918	98794
847	547544	98144
848	548141	97490
849	548738	96836
850	549353	96185
851	549950	95531
852	550547	94877
853	551229	94238
854	551834	93585
855	552437	92933
856	553009	92275
857	553680	91634
858	554343	90992
859	554933	90337
860	555577	89692
861	556283	89057
862	556912	88409
863	557588	87768
864	558229	87122
865	558899	86481
866	559517	85831
867	560201	85191
868	560867	84549
869	561493	83901
870	562155	83258
871	562757	82606
872	563433	81965
873	564098	81323
874	564734	80676
875	565369	80029
876	566010	79383
877	566688	78742
878	567349	78099
879	567944	77446
880	568513	76791
881	569183	76149
882	569852	75507
883	570420	74851
884	571067	74206
885	571700	73559
886	572270	72904
887	572932	72261
888	573582	71617
889	574184	70966
890	574859	70325
891	575433	69671
892	576061	69024
893	576671	68374
894	577260	67723
895	577910	67078
896	578579	66436
897	579226	65791
898	579863	65145
899	580465	64496
900	581123	63852
901	581818	63213
902	582420	62563
903	583045	61916
904	583651	61267
905	584221	60614
906	584823	59965
907	585419	59315
908	586002	58664
909	586676	58022
910	587408	57386
911	587981	56735
912	588645	56092
913	589221	55440
914	589790	54789
915	590390	54140
916	591057	53498
917	591693	52852
918	592339	52208
919	592938	51559
920	593650	50921
921	594217	50270
922	594814	49621
923	595446	48976
924	596124	48334
925	596718	47685
926	597325	47038
927	597994	46396
928	598589	45747
929	599182	45099
930	599818	44454
931	600483	43812
932	601096	43165
933	601770	42523
934	602455	41881
935	603142	41240
936	603753	40593
937	604417	39950
938	605087	39308
939	605745	38664
940	606353	38017
941	606984	37372
942	607610	36727
943	608197	36079
944	608798	35432
945	609393	34785
946	610008	34139
947	610685	33497
948	611337	32853
949	611966	32208
950	612636	31565
951	613237	30919
952	613903	30276
953	614561	29632
954	615195	28988
955	615820	28343
956	616461	27698
957	617080	27053
958	617703	26408
959	618376	25765
960	619001	25120
961	619632	24476
962	620268	23831
963	620872	23186
964	621538	22542
965	622207	21899
966	622803	21253
967	623468	20610
968	624107	19966
969	624780	19323
970	625454	18679
971	626096	18035
972	626717	17390
973	627313	16745
974	627960	16101
975	628630	15458
976	629255	14813
977	629932	14170
978	630550	13525
979	631153	12880
980	631744	12235
981	632403	11591
982	633009	10947
983	633575	10302
984	634242	9658
985	634938	9015
986	635528	8370
987	636126	7726
988	636794	7082
989	637400	6438
990	637997	5794
991	638612	5150
992	639245	4506
993	639918	3862
994	640577	3218
995	641213	2575
996	641880	1931
997	642561	1287
998	643218	643
999	643855	0
