iter	MultiClass
256	4.117914481e-07
257	4.101222995e-07
258	4.090858614e-07
259	4.083314944e-07
260	4.073334552e-07
261	4.064171056e-07
262	4.057378248e-07
263	4.044416974e-07
264	3.944924717e-07
265	3.933990475e-07
266	3.92558008e-07
267	3.907185629e-07
268	3.897719761e-07
269	3.892771707e-07
270	3.800544713e-07
271	3.790718127e-07
272	3.782858418e-07
273	3.777895102e-07
274	3.771517455e-07
275	3.676449576e-07
276	3.671195434e-07
277	3.663375895e-07
278	3.658362035e-07
279	3.652559263e-07
280	3.589762989e-07
281	3.499163623e-07
282	3.495071743e-07
283	3.487483365e-07
284	3.483111752e-07
285	3.415524828e-07
286	3.410374318e-07
287	3.360347507e-07
288	3.346124031e-07
289	3.337172329e-07
290	3.312723662e-07
291	3.254888807e-07
292	3.248463497e-07
293	3.240252899e-07
294	3.234706625e-07
295	3.229012775e-07
296	3.207166256e-07
297	3.20235367e-07
298	3.197251774e-07
299	3.192390553e-07
300	3.188004204e-07
301	3.183401034e-07
302	3.17750589e-07
303	3.173660523e-07
304	3.169489312e-07
305	3.163244531e-07
306	3.159550654e-07
307	3.155731497e-07
308	3.151279127e-07
309	3.146104285e-07
310	3.140273982e-07
311	3.072483029e-07
312	3.067375302e-07
313	3.061980678e-07
314	3.058294684e-07
315	3.04685062e-07
316	3.042374055e-07
317	3.037025906e-07
318	3.031817827e-07
319	3.02672399e-07
320	2.962241043e-07
321	2.959430748e-07
322	2.955916487e-07
323	2.945251998e-07
324	2.938804716e-07
325	2.93465406e-07
326	2.920595871e-07
327	2.865633338e-07
328	2.862358156e-07
329	2.817619528e-07
330	2.764042937e-07
331	2.713297909e-07
332	2.709492767e-07
333	2.704340394e-07
334	2.700375087e-07
335	2.662291427e-07
336	2.626815188e-07
337	2.622704072e-07
338	2.609989996e-07
339	2.604565365e-07
340	2.600329124e-07
341	2.591430054e-07
342	2.588031546e-07
343	2.58381815e-07
344	2.580732266e-07
345	2.577079258e-07
346	2.573397534e-07
347	2.552858497e-07
348	2.549246305e-07
349	2.545709221e-07
350	2.54222462e-07
351	2.536922542e-07
352	2.534415251e-07
353	2.528776276e-07
354	2.525485475e-07
355	2.519809578e-07
356	2.51478848e-07
357	2.51146313e-07
358	2.507815337e-07
359	2.505528181e-07
360	2.502144157e-07
361	2.49240479e-07
362	2.489950486e-07
363	2.485361838e-07
364	2.440902782e-07
365	2.435805324e-07
366	2.432655866e-07
367	2.430084954e-07
368	2.425540189e-07
369	2.401504762e-07
370	2.399094134e-07
371	2.396055913e-07
372	2.39339881e-07
373	2.390293076e-07
374	2.388121009e-07
375	2.385239536e-07
376	2.378242219e-07
377	2.376186663e-07
378	2.372706057e-07
379	2.370484988e-07
380	2.340914683e-07
381	2.33800273e-07
382	2.333089687e-07
383	2.330699359e-07
384	2.32240042e-07
385	2.315885488e-07
386	2.313821946e-07
387	2.309476182e-07
388	2.306593105e-07
389	2.303682866e-07
390	2.301325183e-07
391	2.266807907e-07
392	2.26398005e-07
393	2.261352294e-07
394	2.258587623e-07
395	2.257148612e-07
396	2.254084819e-07
397	2.251827016e-07
398	2.249622827e-07
399	2.245467951e-07
400	2.24270115e-07
401	2.240599416e-07
402	2.231330565e-07
403	2.228049524e-07
404	2.207656021e-07
405	2.203772821e-07
406	2.200239216e-07
407	2.185528094e-07
408	2.183871515e-07
409	2.181836222e-07
410	2.180096684e-07
411	2.177583082e-07
412	2.175854781e-07
413	2.173375037e-07
414	2.171388506e-07
415	2.169648504e-07
416	2.137323055e-07
417	2.134644388e-07
418	2.132909323e-07
419	2.130557686e-07
420	2.128244819e-07
421	2.125845411e-07
422	2.123170244e-07
423	2.12161248e-07
424	2.119999929e-07
425	2.101546382e-07
426	2.099530961e-07
427	2.096858036e-07
428	2.094820353e-07
429	2.09139736e-07
430	2.089188828e-07
431	2.085911798e-07
432	2.055990027e-07
433	2.054367857e-07
434	2.043156377e-07
435	2.04109021e-07
436	2.039051417e-07
437	2.038079633e-07
438	2.036242991e-07
439	2.025435914e-07
440	2.024070658e-07
441	2.022451331e-07
442	2.017393782e-07
443	2.014451658e-07
444	2.012175572e-07
445	2.01087973e-07
446	2.009427152e-07
447	1.983892654e-07
448	1.973883376e-07
449	1.953116559e-07
450	1.950442542e-07
451	1.947507402e-07
452	1.945183681e-07
453	1.942246478e-07
454	1.940214896e-07
455	1.938050732e-07
456	1.936214541e-07
457	1.934705875e-07
458	1.932732009e-07
459	1.930912705e-07
460	1.928724775e-07
461	1.924269722e-07
462	1.922949018e-07
463	1.921157855e-07
464	1.919834121e-07
465	1.918139388e-07
466	1.890433967e-07
467	1.881433574e-07
468	1.87936945e-07
469	1.870690982e-07
470	1.868990059e-07
471	1.867318732e-07
472	1.863132222e-07
473	1.861900929e-07
474	1.851389872e-07
475	1.849767102e-07
476	1.847492974e-07
477	1.84478917e-07
478	1.818149551e-07
479	1.810298455e-07
480	1.808609417e-07
481	1.806146455e-07
482	1.8034952e-07
483	1.800258902e-07
484	1.798434962e-07
485	1.79714856e-07
486	1.781290292e-07
487	1.777890652e-07
488	1.776629815e-07
489	1.775345173e-07
490	1.773827896e-07
491	1.77255127e-07
492	1.770954697e-07
493	1.769441653e-07
494	1.752377623e-07
495	1.728961347e-07
496	1.727637063e-07
497	1.705894005e-07
498	1.698895658e-07
499	1.696053619e-07
500	1.694186389e-07
501	1.692893901e-07
502	1.691644013e-07
503	1.690345033e-07
504	1.688674723e-07
505	1.687292171e-07
506	1.683967406e-07
507	1.66443109e-07
508	1.663127208e-07
509	1.66163872e-07
510	1.643122494e-07
511	1.641725376e-07
512	1.633548606e-07
513	1.632288999e-07
514	1.612424908e-07
515	1.611620848e-07
516	1.610300565e-07
517	1.609046952e-07
518	1.606192158e-07
519	1.593137001e-07
520	1.591436735e-07
521	1.588638321e-07
522	1.586566004e-07
523	1.58390319e-07
524	1.582701554e-07
525	1.581098528e-07
526	1.574255635e-07
527	1.572715021e-07
528	1.571598868e-07
529	1.570429469e-07
530	1.551806818e-07
531	1.550637287e-07
532	1.549525519e-07
533	1.548419216e-07
534	1.547028893e-07
535	1.545961482e-07
536	1.544823127e-07
537	1.543148226e-07
538	1.542080853e-07
539	1.539802934e-07
540	1.521857884e-07
541	1.520801091e-07
542	1.519794566e-07
543	1.516455764e-07
544	1.51514091e-07
545	1.514009944e-07
546	1.512574806e-07
547	1.500562533e-07
548	1.499084467e-07
549	1.498003122e-07
550	1.497002384e-07
551	1.493085533e-07
552	1.491793458e-07
553	1.490125044e-07
554	1.488087807e-07
555	1.487085902e-07
556	1.486047129e-07
557	1.484804504e-07
558	1.483830618e-07
559	1.482799655e-07
560	1.479755285e-07
561	1.478347336e-07
562	1.476571187e-07
563	1.475582897e-07
564	1.458983493e-07
565	1.458004038e-07
566	1.457080121e-07
567	1.441038275e-07
568	1.439718406e-07
569	1.438912011e-07
570	1.438003421e-07
571	1.434712532e-07
572	1.433780635e-07
573	1.432917679e-07
574	1.43190449e-07
575	1.430991836e-07
576	1.429047099e-07
577	1.4280872e-07
578	1.426323068e-07
579	1.410605345e-07
580	1.402903451e-07
581	1.40198529e-07
582	1.400144239e-07
583	1.398636196e-07
584	1.397720923e-07
585	1.396507216e-07
586	1.381517834e-07
587	1.379644283e-07
588	1.378522857e-07
589	1.377020077e-07
590	1.374838848e-07
591	1.373023024e-07
592	1.371208417e-07
593	1.370056638e-07
594	1.367722043e-07
595	1.366642918e-07
596	1.365756091e-07
597	1.364911578e-07
598	1.363850808e-07
599	1.362801436e-07
600	1.361362455e-07
601	1.360496946e-07
602	1.354651691e-07
603	1.353800811e-07
604	1.352621911e-07
605	1.349338255e-07
606	1.343721588e-07
607	1.34289723e-07
608	1.329099752e-07
609	1.324713747e-07
610	1.323541416e-07
611	1.320413484e-07
612	1.31973602e-07
613	1.318935931e-07
614	1.305722202e-07
615	1.304964025e-07
616	1.304096583e-07
617	1.291328932e-07
618	1.290412355e-07
619	1.287737317e-07
620	1.286485123e-07
621	1.285729477e-07
622	1.284888739e-07
623	1.284046441e-07
624	1.281809633e-07
625	1.281001348e-07
626	1.280098145e-07
627	1.275241599e-07
628	1.27052511e-07
629	1.269743288e-07
630	1.267691701e-07
631	1.263106678e-07
632	1.262321848e-07
633	1.261395198e-07
634	1.260379703e-07
635	1.259188401e-07
636	1.258413385e-07
637	1.257581298e-07
638	1.256830653e-07
639	1.256094965e-07
640	1.255365017e-07
641	1.254639667e-07
642	1.251371614e-07
643	1.250816916e-07
644	1.249218124e-07
645	1.248470988e-07
646	1.246077348e-07
647	1.234071223e-07
648	1.233265503e-07
649	1.228863288e-07
650	1.226984549e-07
651	1.226278553e-07
652	1.21586664e-07
653	1.215187879e-07
654	1.214682955e-07
655	1.213844312e-07
656	1.212651595e-07
657	1.211981083e-07
658	1.211275185e-07
659	1.210117021e-07
660	1.209638924e-07
661	1.207826588e-07
662	1.200292668e-07
663	1.199446222e-07
664	1.198795239e-07
665	1.197075825e-07
666	1.196414119e-07
667	1.195731034e-07
668	1.192044001e-07
669	1.191398419e-07
670	1.189692727e-07
671	1.189019075e-07
672	1.178129424e-07
673	1.177503826e-07
674	1.174026661e-07
675	1.173184161e-07
676	1.17244871e-07
677	1.171439725e-07
678	1.170702284e-07
679	1.170035826e-07
680	1.169369532e-07
681	1.16867207e-07
682	1.167443208e-07
683	1.166799747e-07
684	1.163877668e-07
685	1.162530614e-07
686	1.162141375e-07
687	1.161491231e-07
688	1.160649713e-07
689	1.160257042e-07
690	1.159605925e-07
691	1.158995368e-07
692	1.157955819e-07
693	1.15733401e-07
694	1.156310888e-07
695	1.155721211e-07
696	1.155100261e-07
697	1.154539738e-07
698	1.152914612e-07
699	1.152298192e-07
700	1.150695498e-07
701	1.141407222e-07
702	1.140613726e-07
703	1.136898932e-07
704	1.136081118e-07
705	1.129356671e-07
706	1.126171406e-07
707	1.125651945e-07
708	1.124873467e-07
709	1.124280741e-07
710	1.123599166e-07
711	1.123044661e-07
712	1.122221959e-07
713	1.121347383e-07
714	1.120624685e-07
715	1.119769776e-07
716	1.118894008e-07
717	1.118548813e-07
718	1.117991942e-07
719	1.113453106e-07
720	1.112868227e-07
721	1.108144257e-07
722	1.107377645e-07
723	1.106215456e-07
724	1.105641925e-07
725	1.105279637e-07
726	1.104816991e-07
727	1.104240797e-07
728	1.103216386e-07
729	1.096989828e-07
730	1.096316624e-07
731	1.095816606e-07
732	1.095290076e-07
733	1.094141133e-07
734	1.09362178e-07
735	1.093079762e-07
736	1.09163046e-07
737	1.087445576e-07
738	1.086918481e-07
739	1.086383502e-07
740	1.085841815e-07
741	1.085189585e-07
742	1.076911505e-07
743	1.076375176e-07
744	1.075733594e-07
745	1.075204272e-07
746	1.074680345e-07
747	1.074168521e-07
748	1.073533978e-07
749	1.064420584e-07
750	1.063918212e-07
751	1.062299475e-07
752	1.06169573e-07
753	1.061204046e-07
754	1.060419306e-07
755	1.052642463e-07
756	1.048517712e-07
757	1.043137372e-07
758	1.042272988e-07
759	1.041800989e-07
760	1.041266486e-07
761	1.040590365e-07
762	1.040122696e-07
763	1.039344286e-07
764	1.037884568e-07
765	1.037349686e-07
766	1.036884195e-07
767	1.03132116e-07
768	1.030350886e-07
769	1.029651454e-07
770	1.026167836e-07
771	1.025853267e-07
772	1.025222952e-07
773	1.023896539e-07
774	1.023401121e-07
775	1.022889323e-07
776	1.02238795e-07
777	1.02137711e-07
778	1.020486296e-07
779	1.019995878e-07
780	1.019347779e-07
781	1.018930001e-07
782	1.015495477e-07
783	1.014684378e-07
784	1.014183267e-07
785	1.013432939e-07
786	1.012941282e-07
787	1.012571899e-07
788	1.011899416e-07
789	1.011451986e-07
790	1.011064711e-07
791	1.010046781e-07
792	1.009583894e-07
793	1.008788081e-07
794	1.008377518e-07
795	1.007395557e-07
796	1.000249195e-07
797	9.996335194e-08
798	9.984214045e-08
799	9.97787569e-08
800	9.973542055e-08
801	9.969323041e-08
802	9.959034571e-08
803	9.953741115e-08
804	9.945860867e-08
805	9.940291904e-08
806	9.936019319e-08
807	9.866596837e-08
808	9.854870833e-08
809	9.828206477e-08
810	9.823719117e-08
811	9.747785451e-08
812	9.74083008e-08
813	9.734809379e-08
814	9.728414906e-08
815	9.724076273e-08
816	9.719106282e-08
817	9.640246708e-08
818	9.636192682e-08
819	9.563490705e-08
820	9.558776518e-08
821	9.545202685e-08
822	9.540659443e-08
823	9.516251685e-08
824	9.512665196e-08
825	9.508242541e-08
826	9.50268393e-08
827	9.448303831e-08
828	9.441947678e-08
829	9.43766357e-08
830	9.433240743e-08
831	9.42875596e-08
832	9.367614892e-08
833	9.363407559e-08
834	9.358026395e-08
835	9.354710387e-08
836	9.347752919e-08
837	9.34117469e-08
838	9.330157683e-08
839	9.326030873e-08
840	9.322138078e-08
841	9.311260678e-08
842	9.306002466e-08
843	9.297108261e-08
844	9.293119379e-08
845	9.288271946e-08
846	9.284304967e-08
847	9.280736533e-08
848	9.276942268e-08
849	9.27317457e-08
850	9.269417606e-08
851	9.265682211e-08
852	9.26195087e-08
853	9.257833659e-08
854	9.2541076e-08
855	9.250423912e-08
856	9.24248017e-08
857	9.238686204e-08
858	9.230629733e-08
859	9.221746803e-08
860	9.198724157e-08
861	9.194672953e-08
862	9.189167864e-08
863	9.185250205e-08
864	9.180303652e-08
865	9.176590008e-08
866	9.172917166e-08
867	9.165650672e-08
868	9.155466718e-08
869	9.149767784e-08
870	9.138711299e-08
871	9.126485446e-08
872	9.121913445e-08
873	9.055204277e-08
874	9.051665566e-08
875	9.047807786e-08
876	9.040077202e-08
877	9.031051522e-08
878	9.026035549e-08
879	8.997734629e-08
880	8.994114023e-08
881	8.990538052e-08
882	8.983046891e-08
883	8.972901877e-08
884	8.969385773e-08
885	8.966392896e-08
886	8.964194249e-08
887	8.960626052e-08
888	8.938747343e-08
889	8.935288215e-08
890	8.913880183e-08
891	8.911678006e-08
892	8.908990442e-08
893	8.899419063e-08
894	8.896022441e-08
895	8.888441414e-08
896	8.885417919e-08
897	8.880889273e-08
898	8.877196836e-08
899	8.873808248e-08
900	8.870096426e-08
901	8.85023551e-08
902	8.846886089e-08
903	8.843263444e-08
904	8.839925364e-08
905	8.822632873e-08
906	8.819486814e-08
907	8.807847982e-08
908	8.804305032e-08
909	8.79975042e-08
910	8.791971943e-08
911	8.785152508e-08
912	8.74345108e-08
913	8.741032387e-08
914	8.738892064e-08
915	8.735623523e-08
916	8.694979306e-08
917	8.691734931e-08
918	8.688482449e-08
919	8.68524828e-08
920	8.681528712e-08
921	8.679403144e-08
922	8.668712235e-08
923	8.664455992e-08
924	8.657184555e-08
925	8.654002535e-08
926	8.650838344e-08
927	8.641818182e-08
928	8.638667511e-08
929	8.635516549e-08
930	8.575746351e-08
931	8.571538413e-08
932	8.5658628e-08
933	8.562607738e-08
934	8.558381603e-08
935	8.555113393e-08
936	8.546502324e-08
937	8.542440123e-08
938	8.535285118e-08
939	8.528101463e-08
940	8.525179621e-08
941	8.521864353e-08
942	8.517550831e-08
943	8.509113447e-08
944	8.499387867e-08
945	8.496340607e-08
946	8.49353215e-08
947	8.49050846e-08
948	8.485124928e-08
949	8.448024302e-08
950	8.443892452e-08
951	8.440923694e-08
952	8.390149339e-08
953	8.384277632e-08
954	8.379245672e-08
955	8.374672828e-08
956	8.318567285e-08
957	8.263707121e-08
958	8.259025317e-08
959	8.25574707e-08
960	8.253308384e-08
961	8.249289503e-08
962	8.246150485e-08
963	8.242651585e-08
964	8.239782791e-08
965	8.235629414e-08
966	8.203883242e-08
967	8.186580734e-08
968	8.1815014e-08
969	8.17825787e-08
970	8.175079206e-08
971	8.171803604e-08
972	8.118831601e-08
973	8.116058529e-08
974	8.111692919e-08
975	8.065830193e-08
976	8.062496891e-08
977	8.057793282e-08
978	8.0550871e-08
979	8.051691854e-08
980	8.030606873e-08
981	8.026028144e-08
982	8.023349741e-08
983	8.011893061e-08
984	8.009557915e-08
985	8.004927729e-08
986	8.002269366e-08
987	7.999614078e-08
988	7.996588597e-08
989	7.993936042e-08
990	7.985545491e-08
991	7.982998825e-08
992	7.932808293e-08
993	7.929776848e-08
994	7.927230827e-08
995	7.924101251e-08
996	7.917708424e-08
997	7.914785505e-08
998	7.871114096e-08
999	7.868232009e-08
